DataSpaceName,Status,ActivationId,ActivationName,entityName,Fieldname
,,,,,nom_prod_melh_cvsa_5__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,TBFS4ME_CADA_CONT_CORE_CLIE__dlm,C_digo_Plataforma_Empresa_Segmento__c
,,,,,Cdigo_Gerente_Plataforma__c
,,,,,cod_agen_banc__c
,,,,,cod_sgto_cont_core_clie__c
,,,,,id__c
,,,,,int_cont_core__c
,,,,,Nmero_Digito_Auto_Conferncia__c
,,,,tbhf9me_info_cadl_gert_cont_pcm__dlm,cod_ddd_tel_unid_estr__c
,,,,,nom_emai_coro_cola__c
,,,,,nom_func__c
,,,,,num_funl_gert__c
,,,,,num_tel_unid_estr__c
,,85RbJ00000038VhUAI,CARTOES - CONTROLE DE GASTOS,Controle_Gastos_Horizontal__dlm,C_digo_Unicidade_Assinatura__c
,,,,,C_digo_Unicidade_Farm_cia__c
,,,,,Categoria_Assinatura__c
,,,,,Categoria_Farm_cia__c
,,,,,cod_ddpo_noti_dvly__c
,,,,,cod_ddpo_noti_merc__c
,,,,,cod_ddpo_noti_pequ_gast__c
,,,,,cod_ddpo_noti_psto_cmbt__c
,,,,,cod_ddpo_noti_rsta__c
,,,,,cod_ddpo_noti_trsp_apla__c
,,,,,dat_hor_log__c
,,,,,des_cate_ctrl_gast_dvly__c
,,,,,des_cate_ctrl_gast_merc__c
,,,,,des_cate_ctrl_gast_pequ_gast__c
,,,,,des_cate_ctrl_gast_psto_cmbt__c
,,,,,des_cate_ctrl_gast_rsta__c
,,,,,des_cate_ctrl_gast_trsp_apla__c
,,,,,Percentual_Atingido_Assinatura__c
,,,,,Percentual_Atingido_Farm_cia__c
,,,,,txt_frmd_atgd_dvly__c
,,,,,txt_frmd_atgd_merc__c
,,,,,txt_frmd_atgd_pequ_gast__c
,,,,,txt_frmd_atgd_psto_cmbt__c
,,,,,txt_frmd_atgd_rsta__c
,,,,,txt_frmd_atgd_trsp_apla__c
,,,,Info_Cada_Gerente_Conta_Visao_Pessoa__dlm,cod_sgto_cont_core_clie__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85RbJ00000038vVUAQ,PJ_CA_45133,Contratos_Clientes_Seguro_VG_e_VI__dlm,DAT_FIM_VIGE__c
,,,,,NUM_APOL__c
,,,,ssot__Individual__dlm,ssot__Id__c
,,85RbJ00000038XJUAY,PCM_PF_MELHORCONVERSA_CA-0046776_SF145961,Melhor_Conversa_Horizontal__dlm,cod_pltc_melh_cvsa__c
,,,,,nom_prod_melh_cvsa_1__c
,,,,,nom_prod_melh_cvsa_2__c
,,,,,nom_prod_melh_cvsa_3__c
,,,,,nom_prod_melh_cvsa_4__c
,,,,,nom_prod_melh_cvsa_5__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,TBFS4ME_CADA_CONT_CORE_CLIE__dlm,C_digo_Plataforma_Empresa_Segmento__c
,,,,,Cdigo_Gerente_Plataforma__c
,,,,,cod_agen_banc__c
,,,,,cod_sgto_cont_core_clie__c
,,,,,id__c
,,,,,int_cont_core__c
,,,,,Nmero_Digito_Auto_Conferncia__c
,,,,tbhf9me_info_cadl_gert_cont_pcm__dlm,cod_ddd_tel_unid_estr__c
,,,,,nom_emai_coro_cola__c
,,,,,nom_func__c
,,,,,num_funl_gert__c
,,,,,num_tel_unid_estr__c
,,85RbJ00000038yjUAA,PF_IS_APE_MC1_CP,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85RbJ00000039A1UAI,PCM_PF_MELHORCONVERSA_CA-0046780_235687,Melhor_Conversa_Horizontal__dlm,cod_pltc_melh_cvsa__c
,,,,,nom_prod_melh_cvsa_1__c
,,,,,nom_prod_melh_cvsa_2__c
,,,,,nom_prod_melh_cvsa_3__c
,,,,,nom_prod_melh_cvsa_4__c
,,,,,nom_prod_melh_cvsa_5__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,TBFS4ME_CADA_CONT_CORE_CLIE__dlm,C_digo_Plataforma_Empresa_Segmento__c
,,,,,Cdigo_Gerente_Plataforma__c
,,,,,cod_agen_banc__c
,,,,,cod_sgto_cont_core_clie__c
,,,,,id__c
,,,,,int_cont_core__c
,,,,,Nmero_Digito_Auto_Conferncia__c
,,,,tbhf9me_info_cadl_gert_cont_pcm__dlm,cod_ddd_tel_unid_estr__c
,,,,,nom_emai_coro_cola__c
,,,,,nom_func__c
,,,,,num_funl_gert__c
,,,,,num_tel_unid_estr__c
,,85RbJ00000039BdUAI,PCM_PF_MELHORCONVERSA_CA-0046780_SF145969,Melhor_Conversa_Horizontal__dlm,cod_pltc_melh_cvsa__c
,,,,,nom_prod_melh_cvsa_1__c
,,,,,nom_prod_melh_cvsa_2__c
,,,,,nom_prod_melh_cvsa_3__c
,,,,,nom_prod_melh_cvsa_4__c
,,,,,nom_prod_melh_cvsa_5__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,TBFS4ME_CADA_CONT_CORE_CLIE__dlm,C_digo_Plataforma_Empresa_Segmento__c
,,,,,Cdigo_Gerente_Plataforma__c
,,,,,cod_agen_banc__c
,,,,,cod_sgto_cont_core_clie__c
,,,,,id__c
,,,,,int_cont_core__c
,,,,,Nmero_Digito_Auto_Conferncia__c
,,,,tbhf9me_info_cadl_gert_cont_pcm__dlm,cod_ddd_tel_unid_estr__c
,,,,,nom_emai_coro_cola__c
,,,,,nom_func__c
,,,,,num_funl_gert__c
,,,,,num_tel_unid_estr__c
,,85RbJ00000039bRUAQ,Investimentos - Pontual,Info_Cada_Gerente_Conta_Visao_Pessoa__dlm,cod_sgto_cont_core_clie__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,,,,ssot__Id__c
,,,,TBHF9ME_IND_CLIE_ASNA_PERF_INVD__dlm,cod_perf_invd__c
,,,,,nom_situ_invd__c
,,85RbJ00000039DFUAY,PCM_PF_MELHORCONVERSA_CA-0046773_SF145957,Melhor_Conversa_Horizontal__dlm,cod_pltc_melh_cvsa__c
,,,,,nom_prod_melh_cvsa_1__c
,,,,,nom_prod_melh_cvsa_2__c
,,,,,nom_prod_melh_cvsa_3__c
,,,,,nom_prod_melh_cvsa_4__c
,,,,,nom_prod_melh_cvsa_5__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,TBFS4ME_CADA_CONT_CORE_CLIE__dlm,C_digo_Plataforma_Empresa_Segmento__c
,,,,,Cdigo_Gerente_Plataforma__c
,,,,,cod_agen_banc__c
,,,,,cod_sgto_cont_core_clie__c
,,,,,id__c
,,,,,int_cont_core__c
,,,,,Nmero_Digito_Auto_Conferncia__c
,,,,tbhf9me_info_cadl_gert_cont_pcm__dlm,cod_ddd_tel_unid_estr__c
,,,,,nom_emai_coro_cola__c
,,,,,nom_func__c
,,,,,num_funl_gert__c
,,,,,num_tel_unid_estr__c
,,85RbJ00000039ErUAI,PCM_PF_MELHORCONVERSA_CA-0046773_235262,Melhor_Conversa_Horizontal__dlm,cod_pltc_melh_cvsa__c
,,,,,nom_prod_melh_cvsa_1__c
,,,,,nom_prod_melh_cvsa_2__c
,,,,,nom_prod_melh_cvsa_3__c
,,,,,nom_prod_melh_cvsa_4__c
,,,,,nom_prod_melh_cvsa_5__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,TBFS4ME_CADA_CONT_CORE_CLIE__dlm,C_digo_Plataforma_Empresa_Segmento__c
,,,,,Cdigo_Gerente_Plataforma__c
,,,,,cod_agen_banc__c
,,,,,cod_sgto_cont_core_clie__c
,,,,,id__c
,,,,,int_cont_core__c
,,,,,Nmero_Digito_Auto_Conferncia__c
,,,,tbhf9me_info_cadl_gert_cont_pcm__dlm,cod_ddd_tel_unid_estr__c
,,,,,nom_emai_coro_cola__c
,,,,,nom_func__c
,,,,,num_funl_gert__c
,,,,,num_tel_unid_estr__c
,,85RbJ00000039gHUAQ,S01426_SUP_AF_PF_CL_RLC_EPW_XX4_CHAVEPIX,ssot__Individual__dlm,ssot__Id__c
,,85RbJ00000039GTUAY,PCM_PF_MELHORCONVERSA_CA-0043540_SF137687,Melhor_Conversa_Horizontal__dlm,cod_pltc_melh_cvsa__c
,,,,,nom_prod_melh_cvsa_1__c
,,,,,nom_prod_melh_cvsa_2__c
,,,,,nom_prod_melh_cvsa_3__c
,,,,,nom_prod_melh_cvsa_4__c
,,,,,nom_prod_melh_cvsa_5__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,TBFS4ME_CADA_CONT_CORE_CLIE__dlm,C_digo_Plataforma_Empresa_Segmento__c
,,,,,Cdigo_Gerente_Plataforma__c
,,,,,cod_agen_banc__c
,,,,,cod_sgto_cont_core_clie__c
,,,,,id__c
,,,,,int_cont_core__c
,,,,,Nmero_Digito_Auto_Conferncia__c
,,,,tbhf9me_info_cadl_gert_cont_pcm__dlm,cod_ddd_tel_unid_estr__c
,,,,,nom_emai_coro_cola__c
,,,,,nom_func__c
,,,,,num_funl_gert__c
,,,,,num_tel_unid_estr__c
,,85RbJ00000039htUAA,S01482_SUP_AF_PF_CL_RLC_EPW_XX4_OPF,ssot__Individual__dlm,ssot__Id__c
,,85RbJ00000039I5UAI,CARTOES - REGULATORIO 2,Cadastro_Cartao_de_Credito__dlm,id__c
,,,,Estorno_Provis_rio_Fatura__dlm,COD_TIPO_TMPE__c
,,,,,DAT_ESTO__c
,,,,,NOM_ESTB__c
,,,,,NUM_SEQ_ASSC__c
,,,,,NUM_SOLI__c
,,,,,TXT_VLR_ESTO__c
,,,,informa_o_Cadastral_CHPRAS__dlm,cod_prod_ccre__c
,,85RbJ00000039JhUAI,Investimentos - Pontual,Info_Cada_Gerente_Conta_Visao_Pessoa__dlm,cod_sgto_cont_core_clie__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,,,,ssot__Id__c
,,,,TBHF9ME_IND_CLIE_ASNA_PERF_INVD__dlm,cod_perf_invd__c
,,,,,nom_situ_invd__c
,,85RbJ00000039jVUAQ,S01431_SUP_MC12_PF_CL_RLC_EPW_XX4_MCDEBAUT,ssot__Individual__dlm,ssot__Id__c
,,85RbJ00000039l7UAA,S01432_SUP_MC12_PF_CL_RLC_EPW_XX4_MCLIS,ssot__Individual__dlm,ssot__Id__c
,,85RbJ00000039LJUAY,CONTA CORRENTE - INFORMATIVO,Info_Cada_Gerente_Conta_Visao_Pessoa__dlm,cod_sgto_cont_core_clie__c
,,,,Meta_Financeira_Saldo__dlm,nom_icne_meta_finn_1__c
,,,,ssot__Individual__dlm,Idade__c
,,,,,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85RbJ00000039mjUAA,S01425_SUP_AF_PF_CL_RLC_EPW_XX4_DESBDEBI,ssot__Individual__dlm,ssot__Id__c
,,85RbJ00000039OXUAY,PJ_CA_47268,ssot__Individual__dlm,ssot__Id__c
,,85RbJ00000039Q9UAI,PCM_PF_MELHORCONVERSA_CA-0043540_212566,Melhor_Conversa_Horizontal__dlm,cod_pltc_melh_cvsa__c
,,,,,nom_prod_melh_cvsa_1__c
,,,,,nom_prod_melh_cvsa_2__c
,,,,,nom_prod_melh_cvsa_3__c
,,,,,nom_prod_melh_cvsa_4__c
,,,,,nom_prod_melh_cvsa_5__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,TBFS4ME_CADA_CONT_CORE_CLIE__dlm,C_digo_Plataforma_Empresa_Segmento__c
,,,,,Cdigo_Gerente_Plataforma__c
,,,,,cod_agen_banc__c
,,,,,cod_sgto_cont_core_clie__c
,,,,,id__c
,,,,,int_cont_core__c
,,,,,Nmero_Digito_Auto_Conferncia__c
,,,,tbhf9me_info_cadl_gert_cont_pcm__dlm,cod_ddd_tel_unid_estr__c
,,,,,nom_emai_coro_cola__c
,,,,,nom_func__c
,,,,,num_funl_gert__c
,,,,,num_tel_unid_estr__c
,,85RbJ00000039RlUAI,PCM_PF_MELHORCONVERSA_CA-0043540_SF137697,Melhor_Conversa_Horizontal__dlm,cod_pltc_melh_cvsa__c
,,,,,nom_prod_melh_cvsa_1__c
,,,,,nom_prod_melh_cvsa_2__c
,,,,,nom_prod_melh_cvsa_3__c
,,,,,nom_prod_melh_cvsa_4__c
,,,,,nom_prod_melh_cvsa_5__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,TBFS4ME_CADA_CONT_CORE_CLIE__dlm,C_digo_Plataforma_Empresa_Segmento__c
,,,,,Cdigo_Gerente_Plataforma__c
,,,,,cod_agen_banc__c
,,,,,cod_sgto_cont_core_clie__c
,,,,,id__c
,,,,,int_cont_core__c
,,,,,Nmero_Digito_Auto_Conferncia__c
,,,,tbhf9me_info_cadl_gert_cont_pcm__dlm,cod_ddd_tel_unid_estr__c
,,,,,nom_emai_coro_cola__c
,,,,,nom_func__c
,,,,,num_funl_gert__c
,,,,,num_tel_unid_estr__c
,,85RbJ00000039TNUAY,PCM_PF_MELHORCONVERSA_CA-0043540_212571,Melhor_Conversa_Horizontal__dlm,cod_pltc_melh_cvsa__c
,,,,,nom_prod_melh_cvsa_1__c
,,,,,nom_prod_melh_cvsa_2__c
,,,,,nom_prod_melh_cvsa_3__c
,,,,,nom_prod_melh_cvsa_4__c
,,,,,nom_prod_melh_cvsa_5__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,TBFS4ME_CADA_CONT_CORE_CLIE__dlm,C_digo_Plataforma_Empresa_Segmento__c
,,,,,Cdigo_Gerente_Plataforma__c
,,,,,cod_agen_banc__c
,,,,,cod_sgto_cont_core_clie__c
,,,,,id__c
,,,,,int_cont_core__c
,,,,,Nmero_Digito_Auto_Conferncia__c
,,,,tbhf9me_info_cadl_gert_cont_pcm__dlm,cod_ddd_tel_unid_estr__c
,,,,,nom_emai_coro_cola__c
,,,,,nom_func__c
,,,,,num_funl_gert__c
,,,,,num_tel_unid_estr__c
,,85RbJ00000039unUAA,PCM_PF_MELHORCONVERSA_CA-0044242_SF139695,Melhor_Conversa_Horizontal__dlm,cod_pltc_melh_cvsa__c
,,,,,nom_prod_melh_cvsa_1__c
,,,,,nom_prod_melh_cvsa_2__c
,,,,,nom_prod_melh_cvsa_3__c
,,,,,nom_prod_melh_cvsa_4__c
,,,,,nom_prod_melh_cvsa_5__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,TBFS4ME_CADA_CONT_CORE_CLIE__dlm,C_digo_Plataforma_Empresa_Segmento__c
,,,,,Cdigo_Gerente_Plataforma__c
,,,,,cod_agen_banc__c
,,,,,cod_sgto_cont_core_clie__c
,,,,,id__c
,,,,,int_cont_core__c
,,,,,Nmero_Digito_Auto_Conferncia__c
,,,,tbhf9me_info_cadl_gert_cont_pcm__dlm,cod_ddd_tel_unid_estr__c
,,,,,nom_emai_coro_cola__c
,,,,,nom_func__c
,,,,,num_funl_gert__c
,,,,,num_tel_unid_estr__c
,,85RbJ00000039WbUAI,Investimentos - Pontual,Info_Cada_Gerente_Conta_Visao_Pessoa__dlm,cod_sgto_cont_core_clie__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,,,,ssot__Id__c
,,,,TBHF9ME_IND_CLIE_ASNA_PERF_INVD__dlm,cod_perf_invd__c
,,,,,nom_situ_invd__c
,,85RbJ00000039wPUAQ,PCM_PF_MELHORCONVERSA_CA-0044242_SF139696,Melhor_Conversa_Horizontal__dlm,cod_pltc_melh_cvsa__c
,,,,,nom_prod_melh_cvsa_1__c
,,,,,nom_prod_melh_cvsa_2__c
,,,,,nom_prod_melh_cvsa_3__c
,,,,,nom_prod_melh_cvsa_4__c
,,,,,nom_prod_melh_cvsa_5__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,TBFS4ME_CADA_CONT_CORE_CLIE__dlm,C_digo_Plataforma_Empresa_Segmento__c
,,,,,Cdigo_Gerente_Plataforma__c
,,,,,cod_agen_banc__c
,,,,,cod_sgto_cont_core_clie__c
,,,,,id__c
,,,,,int_cont_core__c
,,,,,Nmero_Digito_Auto_Conferncia__c
,,,,tbhf9me_info_cadl_gert_cont_pcm__dlm,cod_ddd_tel_unid_estr__c
,,,,,nom_emai_coro_cola__c
,,,,,nom_func__c
,,,,,num_funl_gert__c
,,,,,num_tel_unid_estr__c
,,85RbJ00000039y1UAA,PCM_PF_MELHORCONVERSA_CA-0044242_SF139697,Melhor_Conversa_Horizontal__dlm,cod_pltc_melh_cvsa__c
,,,,,nom_prod_melh_cvsa_1__c
,,,,,nom_prod_melh_cvsa_2__c
,,,,,nom_prod_melh_cvsa_3__c
,,,,,nom_prod_melh_cvsa_4__c
,,,,,nom_prod_melh_cvsa_5__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,TBFS4ME_CADA_CONT_CORE_CLIE__dlm,C_digo_Plataforma_Empresa_Segmento__c
,,,,,Cdigo_Gerente_Plataforma__c
,,,,,cod_agen_banc__c
,,,,,cod_sgto_cont_core_clie__c
,,,,,id__c
,,,,,int_cont_core__c
,,,,,Nmero_Digito_Auto_Conferncia__c
,,,,tbhf9me_info_cadl_gert_cont_pcm__dlm,cod_ddd_tel_unid_estr__c
,,,,,nom_emai_coro_cola__c
,,,,,nom_func__c
,,,,,num_funl_gert__c
,,,,,num_tel_unid_estr__c
,,85RbJ00000039zdUAA,PCM_PF_MELHORCONVERSA_CA-0044242_217157,Melhor_Conversa_Horizontal__dlm,cod_pltc_melh_cvsa__c
,,,,,nom_prod_melh_cvsa_1__c
,,,,,nom_prod_melh_cvsa_2__c
,,,,,nom_prod_melh_cvsa_3__c
,,,,,nom_prod_melh_cvsa_4__c
,,,,,nom_prod_melh_cvsa_5__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,TBFS4ME_CADA_CONT_CORE_CLIE__dlm,C_digo_Plataforma_Empresa_Segmento__c
,,,,,Cdigo_Gerente_Plataforma__c
,,,,,cod_agen_banc__c
,,,,,cod_sgto_cont_core_clie__c
,,,,,id__c
,,,,,int_cont_core__c
,,,,,Nmero_Digito_Auto_Conferncia__c
,,,,tbhf9me_info_cadl_gert_cont_pcm__dlm,cod_ddd_tel_unid_estr__c
,,,,,nom_emai_coro_cola__c
,,,,,nom_func__c
,,,,,num_funl_gert__c
,,,,,num_tel_unid_estr__c
,,85RbJ00000040avUAA,NCC_COMP19_CL24,Aceite_Cliente_Comunica_o__dlm,num_tel_tnnt_pfis__c
,,,,Atributo_Pre_migracao_Cartao__dlm,nom_prod_aoss_migr__c
,,,,,txt_camo_copl_2__c
,,,,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,informa_o_Cadastral_CHPRAS__dlm,Nmero_CHPRAS__c
,,,,,Nome_Produto_Parceiro__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,85RbJ00000040B7UAI,SV_AF_PF_REL_MBL_3L4_PosVendaSeguroVida_90a105D,Aceite_Cliente_Comunicacao__dlm,num_tel_tnnt_pfis__c
,,,,agrg_mrke__dlm,dat_ulti_aces_mrke__c
,,,,,dat_ulti_copr_mrke__c
,,,,Contatos_Pessoa__dlm,nom_enem__c
,,,,,num_tel_clie_frmd_finl_sem_finn__c
,,,,Info_Cada_Gerente_Conta_Visao_Pessoa__dlm,cod_sgto_cont_core_clie__c
,,,,Melhor_Conversa_Horizontal__dlm,nom_prod_melh_cvsa_1__c
,,,,,nom_prod_melh_cvsa_2__c
,,,,,nom_prod_melh_cvsa_3__c
,,,,,nom_prod_melh_cvsa_4__c
,,,,Modelo_Melhor_Canal__dlm,NOM_OTMZ_ATRC_CLIE_PMRO_CANA__c
,,,,,NOM_OTMZ_ATRC_CLIE_SGND_CANA__c
,,,,Modelo_Pessoa_Consumo_Correntista__dlm,nom_clsr_onln__c
,,,,,nom_clsr_pess__c
,,,,Pr_Aprovado_Empr_stimo_Pessoal__dlm,VLR_PAPR_DISI_TXT__c
,,,,Relacionamento_Ita_CPF_Anal_tico__dlm,des_perf_scio_ecoo__c
,,,,,idt_tokn_apla_ativ__c
,,,,ssot__Individual__dlm,Codigo_Grupo_Credito__c
,,,,,GC_Universal__c
,,,,,IdPessoa__c
,,,,,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85RbJ00000040CjUAI,SEG0000639,Criterio_Saida_Renegociacao__cio,promessa__c
,,,,,regularizado__c
,,,,Grupo_Controle_Universal__dlm,ind_grup_ctrl__c
,,,,Origem_Reneg_Atraso_Mais_Longo__cio,cod_prod_limi__c
,,,,,num_dia_atrs__c
,,,,ssot__Individual__dlm,IdPessoa__c
,,,,,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85RbJ00000040cXUAQ,ISH,Info_Cada_Gerente_Conta_Visao_Pessoa__dlm,cod_sgto_cont_core_clie__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85RbJ00000040e9UAA,PJ_CA_48587,ssot__Individual__dlm,ssot__Id__c
,,85RbJ00000040ELUAY,S00262_AUT_AF_PF_CL_OFT_EMPS_3L4_FEIRAOICARROS_IS,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85RbJ00000040flUAA,CC_IU_COMEN_CL22_30_31_32,Aceite_Cliente_Comunica_o__dlm,num_tel_tnnt_pfis__c
,,,,Atributo_Pre_migracao_Cartao__dlm,nom_prod_aoss_migr__c
,,,,,txt_camo_copl_2__c
,,,,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,informa_o_Cadastral_CHPRAS__dlm,Nmero_CHPRAS__c
,,,,,Nome_Produto_Parceiro__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,85RbJ00000040FxUAI,SEG0000638,Criterio_Saida_Renegociacao__cio,promessa__c
,,,,,regularizado__c
,,,,Grupo_Controle_Universal__dlm,ind_grup_ctrl__c
,,,,Origem_Reneg_Atraso_Mais_Longo__cio,cod_prod_limi__c
,,,,,num_dia_atrs__c
,,,,ssot__Individual__dlm,IdPessoa__c
,,,,,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85RbJ00000040hNUAQ,Investimentos - Pontual,Info_Cada_Gerente_Conta_Visao_Pessoa__dlm,cod_sgto_cont_core_clie__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85RbJ00000040HZUAY,PF_IS_CRE_ATALHOCLEANSEMFILTROS_IAIUIPCP,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85RbJ00000040izUAA,ISH,Info_Cada_Gerente_Conta_Visao_Pessoa__dlm,cod_sgto_cont_core_clie__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85RbJ00000040JBUAY,PJ_CA_48383,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85RbJ00000040kbUAA,ISH,ssot__Individual__dlm,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85RbJ00000040KnUAI,PCM_PF_MELHORCONVERSA_JT0001080_EN0009250,Melhor_Conversa_Horizontal__dlm,cod_pltc_melh_cvsa__c
,,,,,nom_prod_melh_cvsa_1__c
,,,,,nom_prod_melh_cvsa_2__c
,,,,,nom_prod_melh_cvsa_3__c
,,,,,nom_prod_melh_cvsa_4__c
,,,,,nom_prod_melh_cvsa_5__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,TBFS4ME_CADA_CONT_CORE_CLIE__dlm,C_digo_Plataforma_Empresa_Segmento__c
,,,,,Cdigo_Gerente_Plataforma__c
,,,,,cod_agen_banc__c
,,,,,cod_sgto_cont_core_clie__c
,,,,,id__c
,,,,,int_cont_core__c
,,,,,Nmero_Digito_Auto_Conferncia__c
,,,,tbhf9me_info_cadl_gert_cont_pcm__dlm,cod_ddd_tel_unid_estr__c
,,,,,nom_emai_coro_cola__c
,,,,,nom_func__c
,,,,,num_funl_gert__c
,,,,,num_tel_unid_estr__c
,,85RbJ00000040mDUAQ,PJ_CA_48496,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85RbJ00000040MPUAY,NCC_RENCR_CL2_16_17_18_33_34,Aceite_Cliente_Comunica_o__dlm,num_tel_tnnt_pfis__c
,,,,Atributo_Pre_migracao_Cartao__dlm,nom_prod_aoss_migr__c
,,,,,txt_camo_copl_2__c
,,,,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,informa_o_Cadastral_CHPRAS__dlm,Nmero_CHPRAS__c
,,,,,Nome_Produto_Parceiro__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,85RbJ00000040npUAA,PJ_CA_48609,ssot__Individual__dlm,ssot__Id__c
,,85RbJ00000040O1UAI,CC_SEMEN_CL22_30_31_32,Aceite_Cliente_Comunica_o__dlm,num_tel_tnnt_pfis__c
,,,,Atributo_Pre_migracao_Cartao__dlm,nom_prod_aoss_migr__c
,,,,,txt_camo_copl_2__c
,,,,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,informa_o_Cadastral_CHPRAS__dlm,Nmero_CHPRAS__c
,,,,,Nome_Produto_Parceiro__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,85RbJ00000040PdUAI,Minhas_Vantagens_Uso_de_Benef_IP,Programa_Minhas_Vantagens__dlm,ind_acei_clie__c
,,,,,N_mero_N_vel_Cliente_Texto__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85RbJ00000040pRUAQ,SP_REL_PF_PS_3L4_HALLAGENCIA,Info_Cada_Gerente_Conta_Visao_Pessoa__dlm,cod_sgto_cont_core_clie__c
,,,,Modelo_Melhor_Canal__dlm,NOM_OTMZ_ATRC_CLIE_PMRO_CANA__c
,,,,,NOM_OTMZ_ATRC_CLIE_SGND_CANA__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85RbJ00000040r3UAA,Aquisição Digital - Recorrente,ssot__Individual__dlm,ssot__Id__c
,,85RbJ00000040RFUAY,Autobank,Info_Cada_Gerente_Conta_Visao_Pessoa__dlm,cod_sgto_cont_core_clie__c
,,,,Modelo_Melhor_Canal__dlm,NOM_CLSR_DGTL__c
,,,,,NOM_OTMZ_ATRC_CLIE_PMRO_CANA__c
,,,,,NOM_OTMZ_ATRC_CLIE_SGND_CANA__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85RbJ00000040sfUAA,Aquisicao Digital - Recorrente,ssot__Individual__dlm,ssot__Id__c
,,85RbJ00000040SrUAI,NCC_COMP17_CL12,Aceite_Cliente_Comunica_o__dlm,num_tel_tnnt_pfis__c
,,,,Atributo_Pre_migracao_Cartao__dlm,nom_prod_aoss_migr__c
,,,,,txt_camo_copl_2__c
,,,,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,informa_o_Cadastral_CHPRAS__dlm,Nmero_CHPRAS__c
,,,,,Nome_Produto_Parceiro__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,85RbJ00000040uHUAQ,CARTOES - OPF,ssot__Individual__dlm,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85RbJ00000040UTUAY,Autobank,Info_Cada_Gerente_Conta_Visao_Pessoa__dlm,cod_sgto_cont_core_clie__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85RbJ00000040vtUAA,PF_CONTRATADOS_LG_MULTIPLO_DORMENTE,Aceite_Cliente_Comunicacao__dlm,num_tel_tnnt_pfis__c
